File_Name,img_width,img_height,library_loading_time,F1:pre-processing(s),F2:object_detection(s),F3:face_detection(s),F4:face_DB_storage(s),total processing time(s),people_detected,faces_detected
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000001.jpg,1904,1071,3.2921,0.0697,1.6677,0.0004,0.1075,1.8454,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000002.jpg,1904,1071,3.2252,0.063,1.6471,0.0004,0.1087,1.8192,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000003.jpg,1904,1071,3.3034,0.0604,1.7093,0.0004,0.111,1.8812,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000004.jpg,1904,1071,3.3074,0.0654,1.6517,0.0005,0.114,1.8317,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000005.jpg,1904,1071,3.2197,0.0606,1.7181,0.0004,0.1117,1.8909,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000006.jpg,1904,1071,3.3395,0.0612,1.6776,0.0004,0.1131,1.8524,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000007.jpg,1904,1071,3.2432,0.0661,1.6975,0.0004,0.1099,1.8741,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000008.jpg,1904,1071,3.1978,0.0624,1.6551,2.1397,0.1084,3.9657,1,1
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000009.jpg,1904,1071,3.3853,0.0605,1.7918,0.0004,0.1088,1.9616,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000010.jpg,1904,1071,3.3175,0.0598,1.6958,0.0004,0.1173,1.8733,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000011.jpg,1904,1071,3.2428,0.0611,1.6991,1.6655,0.113,3.5388,1,1
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000012.jpg,1904,1071,3.3305,0.0598,1.6424,2.2491,0.1083,4.0597,2,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000013.jpg,1904,1071,3.3384,0.0595,1.6235,1.8524,0.1112,3.6466,1,1
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000014.jpg,1904,1071,3.1813,0.0599,1.6979,2.1488,0.1139,4.0206,1,1
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000015.jpg,1904,1071,3.276,0.0614,1.7479,2.5331,0.1124,4.4549,3,1
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000016.jpg,1904,1071,3.3004,0.0624,1.6507,0.0004,0.1122,1.8258,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000017.jpg,1904,1071,3.2509,0.0621,1.6717,0.276,0.1085,2.1184,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000018.jpg,1904,1071,3.2811,0.0725,1.7839,0.0004,0.1161,1.9731,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000019.jpg,1904,1071,3.2664,0.0599,1.6509,0.0004,0.1116,1.8229,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000020.jpg,1904,1071,3.2634,0.0686,1.6462,0.0004,0.1197,1.835,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000021.jpg,1904,1071,3.1456,0.0602,1.6697,0.0005,0.1134,1.8438,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000022.jpg,1904,1071,3.2894,0.0609,1.6435,0.273,0.1078,2.0852,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000023.jpg,1904,1071,3.1624,0.0595,1.628,0.0004,0.1085,1.7965,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000024.jpg,1904,1071,3.09,0.0609,1.6255,0.0004,0.1094,1.7963,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000025.jpg,1904,1071,3.2485,0.0648,1.7583,0.0004,0.1099,1.9335,0,0
