File_Name,img_width,img_height,library_loading_time,F1:pre-processing(s),F2:object_detection(s),F3:face_detection(s),F4:face_DB_storage(s),total processing time(s),people_detected,faces_detected
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000308_01380_v/0000001.jpg,1904,1071,3.2635,0.0557,1.6148,0.2864,0.0942,2.0513,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000308_01380_v/0000002.jpg,1904,1071,3.1547,0.0532,1.6256,0.5659,0.0948,2.3396,2,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000308_01380_v/0000003.jpg,1904,1071,3.1809,0.0534,1.6667,0.2869,0.0944,2.1016,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000308_01380_v/0000004.jpg,1904,1071,3.1639,0.0542,1.6011,0.8535,0.0931,2.602,3,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000308_01380_v/0000005.jpg,1904,1071,3.1694,0.0533,1.6508,0.2919,0.0949,2.0909,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000308_01380_v/0000006.jpg,1904,1071,3.2157,0.0536,1.6259,0.2955,0.0947,2.0698,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000308_01380_v/0000007.jpg,1904,1071,3.1415,0.054,1.6034,0.5521,0.0938,2.3034,2,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000308_01380_v/0000008.jpg,1904,1071,3.04,0.0528,1.6625,0.5501,0.0949,2.3603,2,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000308_01380_v/0000009.jpg,1904,1071,3.099,0.055,1.6241,0.2683,0.0955,2.043,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000308_01380_v/0000010.jpg,1904,1071,3.1129,0.0659,1.5719,0.5493,0.0951,2.2823,2,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000308_01380_v/0000011.jpg,1904,1071,3.0755,0.0589,1.6193,0.5383,0.0952,2.3118,2,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000308_01380_v/0000012.jpg,1904,1071,3.1509,0.0537,1.7158,0.0005,0.096,1.866,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000308_01380_v/0000013.jpg,1904,1071,3.1577,0.0547,1.681,0.2797,0.102,2.1175,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000308_01380_v/0000014.jpg,1904,1071,3.172,0.054,1.6279,0.2815,0.0947,2.0581,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000308_01380_v/0000015.jpg,1904,1071,3.1598,0.0553,1.6318,0.5467,0.095,2.3289,2,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000308_01380_v/0000016.jpg,1904,1071,3.1845,0.0541,1.6758,0.2728,0.096,2.0987,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000308_01380_v/0000017.jpg,1904,1071,3.1554,0.0557,1.6501,0.5528,0.0952,2.3539,2,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000308_01380_v/0000018.jpg,1904,1071,3.0523,0.0541,1.5889,0.5563,0.0956,2.295,2,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000308_01380_v/0000019.jpg,1904,1071,3.1497,0.0542,1.5833,0.271,0.096,2.0046,1,0
