File_Name,img_width,img_height,library_loading_time,F1:pre-processing(s),F2:object_detection(s),F3:face_detection(s),F4:face_DB_storage(s),total processing time(s),people_detected,faces_detected
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000001.jpg,1904,1071,3.1779,0.0631,1.6478,0.0004,0.1161,1.8275,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000002.jpg,1904,1071,3.2302,0.0664,1.6491,0.0004,0.112,1.8279,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000003.jpg,1904,1071,3.3021,0.0638,1.6211,0.0005,0.1129,1.7984,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000004.jpg,1904,1071,3.3224,0.0684,1.6656,0.0004,0.1154,1.8499,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000005.jpg,1904,1071,3.2312,0.0627,1.6601,0.0005,0.1125,1.8359,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000006.jpg,1904,1071,3.2451,0.0594,1.7304,0.0004,0.1143,1.9045,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000007.jpg,1904,1071,3.2566,0.0594,1.6372,0.0005,0.1159,1.813,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000008.jpg,1904,1071,3.1852,0.0615,1.6378,0.0004,0.1189,1.8187,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000009.jpg,1904,1071,3.2129,0.0614,1.704,0.0004,0.1146,1.8804,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000010.jpg,1904,1071,3.3267,0.0606,1.6951,0.0005,0.1231,1.8793,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000011.jpg,1904,1071,3.4108,0.069,1.6844,0.0004,0.1141,1.8679,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000012.jpg,1904,1071,3.2806,0.0627,1.6646,0.0004,0.1181,1.8459,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000013.jpg,1904,1071,3.2828,0.0645,1.7412,0.0005,0.1202,1.9264,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000014.jpg,1904,1071,3.3677,0.0698,1.7514,0.0004,0.1175,1.9392,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000015.jpg,1904,1071,3.334,0.0622,1.6414,0.0005,0.1119,1.8161,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000016.jpg,1904,1071,3.2553,0.0639,1.6436,0.0004,0.1149,1.8229,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000017.jpg,1904,1071,3.3461,0.0619,1.7133,0.0004,0.1173,1.8931,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000018.jpg,1904,1071,3.2219,0.0631,1.6604,0.0004,0.1099,1.8339,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000019.jpg,1904,1071,3.2488,0.0595,1.7632,0.0005,0.1199,1.943,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000020.jpg,1904,1071,3.2645,0.0593,1.7256,0.0004,0.1183,1.9037,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000021.jpg,1904,1071,3.2424,0.059,1.7607,0.0005,0.1196,1.9399,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000022.jpg,1904,1071,3.1586,0.0617,1.6705,0.0005,0.1179,1.8506,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000023.jpg,1904,1071,3.2689,0.0595,1.7936,0.0004,0.112,1.9655,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000024.jpg,1904,1071,3.4153,0.0596,1.8073,0.0005,0.1263,1.9938,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000025.jpg,1904,1071,3.2233,0.0633,1.7102,0.0004,0.1118,1.8858,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000026.jpg,1904,1071,3.2807,0.0608,1.6672,0.0004,0.1127,1.8412,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000027.jpg,1904,1071,3.3658,0.0625,1.694,0.0005,0.1166,1.8737,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000028.jpg,1904,1071,3.2754,0.0598,1.6415,0.0005,0.1186,1.8204,0,0
