File_Name,img_width,img_height,library_loading_time,F1:pre-processing(s),F2:object_detection(s),F3:face_detection(s),F4:face_DB_storage(s),total processing time(s),people_detected,faces_detected
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000001.jpg,1904,1071,3.3473,0.062,1.7121,1.9946,0.1048,3.8737,7,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000002.jpg,1904,1071,3.2759,0.0616,1.6705,2.0042,0.1011,3.8375,7,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000003.jpg,1904,1071,3.3436,0.054,1.6732,1.9901,0.1053,3.8227,7,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000004.jpg,1904,1071,3.3009,0.0645,1.7197,2.2723,0.0985,4.1551,8,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000005.jpg,1904,1071,3.2368,0.0581,1.6764,2.8704,0.1011,4.7061,10,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000006.jpg,1904,1071,3.2807,0.0541,1.6487,2.6005,0.1021,4.4054,9,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000007.jpg,1904,1071,3.2952,0.0591,1.6711,2.5681,0.1095,4.408,9,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000008.jpg,1904,1071,3.1613,0.0572,1.7238,2.5517,0.1056,4.4384,9,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000009.jpg,1904,1071,3.2659,0.0546,1.6445,2.9336,0.0976,4.7303,10,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000010.jpg,1904,1071,3.2164,0.0552,1.6338,2.6306,0.1057,4.4254,9,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000011.jpg,1904,1071,3.2028,0.0579,1.7022,3.0839,0.1019,4.946,11,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000012.jpg,1904,1071,3.1565,0.0625,1.6372,2.7979,0.0981,4.5958,10,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000013.jpg,1904,1071,3.2203,0.0548,1.6254,1.9709,0.1064,3.7576,7,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000014.jpg,1904,1071,3.3502,0.0606,1.6473,2.5729,0.1036,4.3845,9,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000015.jpg,1904,1071,3.1707,0.0544,1.647,2.4692,0.0989,4.2695,9,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000016.jpg,1904,1071,3.2109,0.0565,1.6252,2.2012,0.0992,3.982,8,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000017.jpg,1904,1071,3.255,0.0587,1.7138,1.6468,0.0985,3.5179,6,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000018.jpg,1904,1071,3.1973,0.0544,1.6865,1.9422,0.0985,3.7817,7,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000019.jpg,1904,1071,3.1693,0.0543,1.648,3.045,0.0981,4.8454,11,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000020.jpg,1904,1071,3.1797,0.0548,1.6472,3.0626,0.0975,4.8622,11,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000021.jpg,1904,1071,3.1578,0.0539,1.649,3.3246,0.0977,5.1252,12,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000022.jpg,1904,1071,3.1375,0.0536,1.5996,1.928,0.0972,3.6786,7,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000023.jpg,1904,1071,3.1434,0.054,1.5935,1.9281,0.0973,3.6731,7,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000024.jpg,1904,1071,3.2163,0.0542,1.6298,1.9493,0.0991,3.7325,7,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000025.jpg,1904,1071,3.2708,0.056,1.6104,2.8346,0.1015,4.6025,10,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000026.jpg,1904,1071,3.2386,0.0603,1.6562,2.5648,0.1049,4.3863,9,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000027.jpg,1904,1071,3.2377,0.0583,1.6983,2.2434,0.0981,4.0981,8,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000028.jpg,1904,1071,3.2242,0.0573,1.7079,2.3359,0.1059,4.2071,8,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000029.jpg,1904,1071,3.2791,0.054,1.6634,2.028,0.1022,3.8477,7,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000030.jpg,1904,1071,3.2586,0.0542,1.7008,2.6332,0.0967,4.4849,9,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000031.jpg,1904,1071,3.2327,0.0537,1.6358,2.8583,0.1006,4.6484,10,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000032.jpg,1904,1071,3.3092,0.056,1.6826,2.6536,0.106,4.4983,9,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000033.jpg,1904,1071,3.2874,0.0603,1.7094,2.2729,0.0969,4.1396,8,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000034.jpg,1904,1071,3.1648,0.0555,1.5946,1.9388,0.0962,3.6852,7,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000035.jpg,1904,1071,3.1057,0.0535,1.6852,1.9421,0.0965,3.7773,7,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000036.jpg,1904,1071,3.1088,0.0539,1.6286,1.3644,0.0966,3.1436,5,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000037.jpg,1904,1071,3.3197,0.0533,1.6054,1.4094,0.0979,3.1661,5,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000038.jpg,1904,1071,3.2476,0.0552,1.6558,1.679,0.0964,3.4864,6,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000039.jpg,1904,1071,3.2685,0.0553,1.6567,1.6746,0.0979,3.4846,6,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000040.jpg,1904,1071,3.1894,0.0535,1.6931,1.6334,0.0963,3.4764,6,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000041.jpg,1904,1071,3.1184,0.0535,1.5898,1.3822,0.096,3.1215,5,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000042.jpg,1904,1071,3.0746,0.0543,1.6347,1.1087,0.096,2.8937,4,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000043.jpg,1904,1071,3.138,0.0536,1.5879,0.8158,0.096,2.5534,3,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000044.jpg,1904,1071,3.1514,0.0538,1.6442,1.4482,0.0958,3.2421,5,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000045.jpg,1904,1071,3.147,0.0575,1.5912,1.095,0.0953,2.8392,4,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000046.jpg,1904,1071,3.0506,0.0538,1.6051,1.3575,0.0955,3.112,5,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000047.jpg,1904,1071,3.1627,0.0533,1.6178,1.0989,0.0958,2.8659,4,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000048.jpg,1904,1071,3.1522,0.0537,1.651,0.8173,0.0959,2.618,3,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000049.jpg,1904,1071,3.1418,0.0535,1.595,1.1093,0.0953,2.8531,4,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000050.jpg,1904,1071,3.0517,0.0537,1.6062,1.3578,0.0952,3.113,5,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000051.jpg,1904,1071,3.1063,0.054,1.6247,1.1055,0.0957,2.8799,4,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000052.jpg,1904,1071,3.1199,0.0543,1.6724,0.5485,0.096,2.3713,2,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000053.jpg,1904,1071,3.1665,0.0533,1.5864,0.5449,0.0968,2.2814,2,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000329_04715_v/0000054.jpg,1904,1071,3.0365,0.0538,1.5963,1.0987,0.0985,2.8473,4,0
