File_Name,img_width,img_height,library_loading_time,F1:pre-processing(s),F2:object_detection(s),F3:face_detection(s),F4:face_DB_storage(s),total processing time(s),people_detected,faces_detected
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000020_00406_v/0000001.jpg,1344,756,3.1606,0.0288,1.7038,1.1586,0.0403,2.9315,6,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000020_00406_v/0000002.jpg,1344,756,3.2377,0.0305,1.6251,1.22,0.0403,2.9159,6,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000020_00406_v/0000003.jpg,1344,756,3.1616,0.031,1.6636,1.179,0.0404,2.9141,6,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000020_00406_v/0000004.jpg,1344,756,3.2917,0.0283,1.5838,1.3822,0.0429,3.0372,7,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000020_00406_v/0000005.jpg,1344,756,3.1332,0.0288,1.6651,1.2397,0.0417,2.9754,6,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000020_00406_v/0000006.jpg,1344,756,3.1691,0.0285,1.6255,1.5271,0.0402,3.2214,8,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000020_00406_v/0000007.jpg,1344,756,3.1674,0.0284,1.6335,1.6077,0.0404,3.31,8,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000020_00406_v/0000008.jpg,1344,756,3.1374,0.0283,1.624,1.553,0.0416,3.247,8,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000020_00406_v/0000009.jpg,1344,756,3.1373,0.0282,1.6331,1.5325,0.0396,3.2335,8,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000020_00406_v/0000010.jpg,1344,756,3.2658,0.029,1.741,1.5665,0.0401,3.3766,8,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000020_00406_v/0000011.jpg,1344,756,3.2259,0.029,1.7362,1.4081,0.0431,3.2165,7,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000020_00406_v/0000012.jpg,1344,756,3.2597,0.0308,1.6325,1.3868,0.0429,3.093,7,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000020_00406_v/0000013.jpg,1344,756,3.1505,0.0286,1.7192,1.4174,0.0429,3.2082,7,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000020_00406_v/0000014.jpg,1344,756,3.1921,0.0291,1.6664,1.3296,0.0401,3.0653,7,0
