File_Name,img_width,img_height,library_loading_time,F1:pre-processing(s),F2:object_detection(s),F3:face_detection(s),F4:face_DB_storage(s),total processing time(s),people_detected,faces_detected
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000071_03240_v/0000026.jpg,1904,1071,3.307,0.0541,1.7704,0.0004,0.0991,1.9241,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000071_03240_v/0000027.jpg,1904,1071,3.3338,0.0532,1.7051,0.0005,0.1011,1.8599,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000071_03240_v/0000028.jpg,1904,1071,3.3295,0.0517,1.6435,0.0004,0.0964,1.792,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000071_03240_v/0000029.jpg,1904,1071,3.1895,0.0523,1.6197,0.0004,0.0972,1.7697,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000071_03240_v/0000030.jpg,1904,1071,3.1241,0.0526,1.6489,0.0005,0.0984,1.8004,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000071_03240_v/0000031.jpg,1904,1071,3.2264,0.0561,1.6751,0.292,0.1,2.1233,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000071_03240_v/0000032.jpg,1904,1071,3.2283,0.0526,1.7588,0.8359,0.0962,2.7435,3,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000071_03240_v/0000033.jpg,1904,1071,3.2999,0.0529,1.6478,0.3056,0.1055,2.1119,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000071_03240_v/0000034.jpg,1904,1071,3.1599,0.055,1.6671,0.0004,0.0993,1.8218,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000071_03240_v/0000035.jpg,1904,1071,3.1982,0.0536,1.6425,0.0004,0.0959,1.7924,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000071_03240_v/0000036.jpg,1904,1071,3.2439,0.0529,1.6308,0.2748,0.0959,2.0545,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000071_03240_v/0000037.jpg,1904,1071,3.1666,0.0571,1.6208,0.315,0.1099,2.1029,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000071_03240_v/0000038.jpg,1904,1071,3.2638,0.0567,1.7267,0.0004,0.1035,1.8874,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000071_03240_v/0000039.jpg,1904,1071,3.2701,0.0525,1.7188,0.0004,0.1022,1.874,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000071_03240_v/0000040.jpg,1904,1071,3.3848,0.0543,1.7419,0.0004,0.1,1.8966,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000071_03240_v/0000041.jpg,1904,1071,3.2048,0.0575,1.6531,0.0004,0.103,1.8142,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000071_03240_v/0000042.jpg,1904,1071,3.2265,0.0594,1.6777,0.0004,0.097,1.8346,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000071_03240_v/0000043.jpg,1904,1071,3.3022,0.0533,1.6368,0.2924,0.096,2.0786,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000071_03240_v/0000044.jpg,1904,1071,3.2275,0.0527,1.6481,0.0004,0.0982,1.7995,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000071_03240_v/0000045.jpg,1904,1071,3.2732,0.0528,1.6924,0.0005,0.1033,1.8491,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000071_03240_v/0000046.jpg,1904,1071,3.305,0.0547,1.7162,0.0005,0.1016,1.8732,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000071_03240_v/0000047.jpg,1904,1071,3.2734,0.0555,1.671,0.0005,0.0992,1.8263,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000071_03240_v/0000048.jpg,1904,1071,3.3298,0.0529,1.6908,0.6287,0.0983,2.4708,2,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000071_03240_v/0000049.jpg,1904,1071,3.4095,0.0559,1.6938,0.32,0.1068,2.1766,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000071_03240_v/0000050.jpg,1904,1071,3.3996,0.0576,1.6646,0.0004,0.0987,1.8214,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000071_03240_v/0000051.jpg,1904,1071,3.2817,0.0604,1.6992,0.2851,0.0965,2.1412,1,0
