File_Name,img_width,img_height,library_loading_time,F1:pre-processing(s),F2:object_detection(s),F3:face_detection(s),F4:face_DB_storage(s),total processing time(s),people_detected,faces_detected
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000031.jpg,1904,1071,3.3742,0.0606,1.6606,0.0005,0.0001,1.7219,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000032.jpg,1904,1071,3.291,0.0596,1.6407,0.2921,0.0001,1.9926,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000033.jpg,1904,1071,3.212,0.0599,1.6569,0.2853,0.0001,2.0022,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000034.jpg,1904,1071,3.2199,0.0614,1.6612,0.2805,0.0001,2.0032,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000035.jpg,1904,1071,3.2817,0.061,1.6804,0.0004,0.0001,1.742,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000036.jpg,1904,1071,3.2783,0.0636,1.6641,0.0004,0.0001,1.7283,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000037.jpg,1904,1071,3.235,0.0615,1.6399,0.2923,0.0001,1.9938,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000038.jpg,1904,1071,3.2571,0.0602,1.7143,0.0005,0.0001,1.7751,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000039.jpg,1904,1071,3.3664,0.0619,1.7211,0.5802,0.0001,2.3634,2,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000040.jpg,1904,1071,3.2148,0.0574,1.6145,0.5655,0.0001,2.2376,2,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000041.jpg,1904,1071,3.3498,0.0616,1.6606,0.8956,0.0001,2.6179,3,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000042.jpg,1904,1071,3.2827,0.0615,1.702,0.5961,0.0001,2.3597,2,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000043.jpg,1904,1071,3.3601,0.0624,1.6475,0.0005,0.0001,1.7106,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000044.jpg,1904,1071,3.2301,0.0619,1.715,1.6183,0.0003,3.3956,2,1
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000045.jpg,1904,1071,3.2528,0.0615,1.6214,0.0005,0.0001,1.6836,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000046.jpg,1904,1071,3.3224,0.0628,1.6565,0.2966,0.0001,2.016,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000047.jpg,1904,1071,3.2289,0.0621,1.6736,0.0005,0.0001,1.7363,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000048.jpg,1904,1071,3.3657,0.0608,1.6741,0.0004,0.0001,1.7354,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000049.jpg,1904,1071,3.2709,0.0608,1.6589,0.0005,0.0001,1.7203,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000079_00480_v/0000050.jpg,1904,1071,3.2875,0.0618,1.637,0.0004,0.0001,1.6994,0,0
