File_Name,img_width,img_height,library_loading_time,F1:pre-processing(s),F2:object_detection(s),F3:face_detection(s),F4:face_DB_storage(s),total processing time(s),people_detected,faces_detected
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000266_04830_v/0000001.jpg,2688,1512,3.2722,0.1146,1.7418,0.0004,0.0001,1.8569,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000266_04830_v/0000002.jpg,2688,1512,3.3788,0.1189,1.7078,0.0005,0.0001,1.8273,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000266_04830_v/0000003.jpg,2688,1512,3.1827,0.1171,1.6388,0.0005,0.0001,1.7564,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000266_04830_v/0000004.jpg,2688,1512,3.2647,0.1207,1.6549,0.0004,0.0001,1.7761,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000266_04830_v/0000005.jpg,2688,1512,3.3809,0.1187,1.7499,0.0004,0.0001,1.8692,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000266_04830_v/0000006.jpg,2688,1512,3.2069,0.1142,1.6703,0.0004,0.0001,1.7852,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000266_04830_v/0000007.jpg,2688,1512,3.2937,0.1208,1.6693,0.0005,0.0001,1.7907,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000266_04830_v/0000008.jpg,2688,1512,3.2597,0.1111,1.7107,0.0004,0.0001,1.8224,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000266_04830_v/0000009.jpg,2688,1512,3.2605,0.117,1.7294,0.0005,0.0001,1.8471,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000266_04830_v/0000010.jpg,2688,1512,3.2535,0.113,1.6579,0.0004,0.0001,1.7715,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000266_04830_v/0000011.jpg,2688,1512,3.2845,0.1185,1.6751,0.0004,0.0001,1.7942,0,0
