File_Name,img_width,img_height,library_loading_time,F1:pre-processing(s),F2:object_detection(s),F3:face_detection(s),F4:face_DB_storage(s),total processing time(s),people_detected,faces_detected
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000099_02109_v/0000001.jpg,1344,756,3.195,0.0308,1.6868,0.0004,0.0001,1.7182,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000099_02109_v/0000002.jpg,1344,756,3.2214,0.0306,1.6599,0.0004,0.0001,1.6911,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000099_02109_v/0000003.jpg,1344,756,3.2768,0.0308,1.6535,0.0004,0.0001,1.6849,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000099_02109_v/0000004.jpg,1344,756,3.2752,0.0313,1.6898,0.0004,0.0001,1.7217,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000099_02109_v/0000005.jpg,1344,756,3.2049,0.0307,1.6776,0.0004,0.0001,1.7089,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000099_02109_v/0000006.jpg,1344,756,3.1886,0.03,1.5962,0.0004,0.0001,1.6268,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000099_02109_v/0000007.jpg,1344,756,3.2636,0.0299,1.6945,0.0004,0.0001,1.725,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000099_02109_v/0000008.jpg,1344,756,3.1899,0.0309,1.7354,0.0004,0.0001,1.7669,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000099_02109_v/0000009.jpg,1344,756,3.2103,0.0313,1.6992,0.0004,0.0001,1.7311,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000099_02109_v/0000010.jpg,1344,756,3.246,0.0312,1.6871,0.0004,0.0001,1.719,0,0
