File_Name,img_width,img_height,library_loading_time,F1:pre-processing(s),F2:object_detection(s),F3:face_detection(s),F4:face_DB_storage(s),total processing time(s),people_detected,faces_detected
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000020_00406_v/0000001.jpg,1344,756,3.3442,0.0289,1.684,1.2519,0.0001,2.9649,6,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000020_00406_v/0000002.jpg,1344,756,3.305,0.0311,1.6539,1.2626,0.0001,2.9477,6,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000020_00406_v/0000003.jpg,1344,756,3.217,0.0286,1.6487,1.2325,0.0001,2.91,6,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000020_00406_v/0000004.jpg,1344,756,3.3269,0.0305,1.6422,1.4584,0.0001,3.1312,7,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000020_00406_v/0000005.jpg,1344,756,3.292,0.0288,1.6475,1.234,0.0001,2.9104,6,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000020_00406_v/0000006.jpg,1344,756,3.3828,0.0308,1.6756,1.6523,0.0001,3.3588,8,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000020_00406_v/0000007.jpg,1344,756,3.285,0.0289,1.6378,1.6927,0.0001,3.3596,8,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000020_00406_v/0000008.jpg,1344,756,3.2041,0.0303,1.7174,1.6595,0.0001,3.4073,8,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000020_00406_v/0000009.jpg,1344,756,3.2661,0.0292,1.7245,1.6907,0.0001,3.4445,8,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000020_00406_v/0000010.jpg,1344,756,3.2471,0.0284,1.6934,1.6081,0.0001,3.3301,8,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000020_00406_v/0000011.jpg,1344,756,3.2603,0.029,1.7417,1.4462,0.0001,3.217,7,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000020_00406_v/0000012.jpg,1344,756,3.1828,0.0283,1.6444,1.4937,0.0001,3.1665,7,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000020_00406_v/0000013.jpg,1344,756,3.3223,0.0301,1.7459,1.4493,0.0001,3.2253,7,0
