File_Name,img_width,img_height,library_loading_time,F1:pre-processing(s),F2:object_detection(s),F3:face_detection(s),F4:face_DB_storage(s),total processing time(s),people_detected,faces_detected
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000001.jpg,1904,1071,3.2627,0.0668,1.7157,0.0004,0.0001,1.7831,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000002.jpg,1904,1071,3.3694,0.0635,1.6522,0.0004,0.0001,1.7163,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000003.jpg,1904,1071,3.2792,0.0611,1.6568,0.0004,0.0001,1.7184,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000004.jpg,1904,1071,3.2854,0.0632,1.6731,0.0005,0.0001,1.7369,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000005.jpg,1904,1071,3.333,0.0614,1.6692,0.0005,0.0001,1.7312,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000006.jpg,1904,1071,3.2636,0.0609,1.6684,0.0005,0.0001,1.7299,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000007.jpg,1904,1071,3.1744,0.0606,1.6546,0.0005,0.0001,1.7159,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000008.jpg,1904,1071,3.4081,0.0604,1.6953,0.0004,0.0001,1.7563,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000009.jpg,1904,1071,3.2838,0.0608,1.6973,0.0004,0.0001,1.7587,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000010.jpg,1904,1071,3.2584,0.0601,1.6957,0.0005,0.0001,1.7565,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000011.jpg,1904,1071,3.3022,0.0607,1.6477,0.0004,0.0001,1.709,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000012.jpg,1904,1071,3.2971,0.0623,1.7206,0.0005,0.0001,1.7835,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000013.jpg,1904,1071,3.2576,0.0601,1.6744,0.0004,0.0001,1.735,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000014.jpg,1904,1071,3.3228,0.0616,1.6877,0.0005,0.0001,1.75,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000015.jpg,1904,1071,3.2416,0.0608,1.6947,0.0004,0.0001,1.7561,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000016.jpg,1904,1071,3.2933,0.0632,1.728,0.0004,0.0001,1.7918,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000300_00000_v/0000017.jpg,1904,1071,3.1735,0.0611,1.6388,0.0004,0.0001,1.7005,0,0
