File_Name,img_width,img_height,library_loading_time,F1:pre-processing(s),F2:object_detection(s),F3:face_detection(s),F4:face_DB_storage(s),total processing time(s),people_detected,faces_detected
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000361_02323_v/0000001.jpg,1904,1071,3.1896,0.0558,1.7034,1.8894,0.0002,3.649,3,1
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000361_02323_v/0000002.jpg,1904,1071,3.2001,0.056,1.7045,1.5316,0.0001,3.2923,4,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000361_02323_v/0000003.jpg,1904,1071,3.2284,0.056,1.6989,1.1327,0.0001,2.8877,3,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000361_02323_v/0000004.jpg,1904,1071,3.2965,0.0581,1.7365,0.7686,0.0001,2.5634,2,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000361_02323_v/0000005.jpg,1904,1071,3.3198,0.0594,1.6912,1.1396,0.0001,2.8904,3,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000361_02323_v/0000006.jpg,1904,1071,3.2434,0.0587,1.6521,0.7701,0.0001,2.481,2,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000361_02323_v/0000007.jpg,1904,1071,3.2571,0.0558,1.711,0.7933,0.0001,2.5603,2,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000361_02323_v/0000008.jpg,1904,1071,3.2299,0.0559,1.7115,1.1496,0.0002,2.9174,1,1
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000361_02323_v/0000009.jpg,1904,1071,3.2643,0.0563,1.7361,0.7626,0.0001,2.5552,2,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000361_02323_v/0000010.jpg,1904,1071,3.2784,0.0538,1.6827,1.1934,0.0002,2.9302,1,1
