File_Name,img_width,img_height,library_loading_time,F1:pre-processing(s),F2:object_detection(s),F3:face_detection(s),F4:face_DB_storage(s),total processing time(s),people_detected,faces_detected
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000001.jpg,2688,1512,3.4007,0.1119,1.7033,5.8078,0.0002,7.6232,4,1
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000002.jpg,2688,1512,3.3423,0.1124,1.6803,3.1052,0.0002,4.8982,1,1
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000003.jpg,2688,1512,3.1261,0.1145,1.6792,2.9503,0.0002,4.7444,1,1
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000004.jpg,2688,1512,3.1747,0.113,1.7155,3.0803,0.0001,4.9089,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000005.jpg,2688,1512,3.3412,0.112,1.7624,4.0101,0.0002,5.8847,2,1
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000006.jpg,2688,1512,3.3358,0.122,1.7173,5.301,0.0001,7.1404,3,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000007.jpg,2688,1512,3.2001,0.1162,1.7195,4.4754,0.0002,6.3114,1,1
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000008.jpg,2688,1512,3.1491,0.1151,1.708,3.8559,0.0001,5.6791,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000009.jpg,2688,1512,3.1655,0.1114,1.6951,4.4724,0.0002,6.2792,2,1
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000010.jpg,2688,1512,3.3713,0.1146,1.7278,4.9712,0.0002,6.8139,3,1
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000011.jpg,2688,1512,3.2482,0.1154,1.6818,3.2102,0.0003,5.0077,1,1
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000012.jpg,2688,1512,3.2847,0.1159,1.69,3.6388,0.0003,5.445,1,1
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000013.jpg,2688,1512,3.2551,0.1116,1.7446,3.3899,0.0002,5.2464,1,1
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000014.jpg,2688,1512,3.2484,0.1161,1.7469,3.465,0.0002,5.3283,1,1
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000015.jpg,2688,1512,3.3021,0.1128,1.7613,4.4233,0.0002,6.2976,2,1
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000016.jpg,2688,1512,3.2303,0.1136,1.7153,3.9185,0.0002,5.7477,1,1
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000017.jpg,2688,1512,3.246,0.1107,1.7917,3.8799,0.0002,5.7825,1,1
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000018.jpg,2688,1512,3.2673,0.1167,1.7503,5.0581,0.0002,6.9253,2,1
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000019.jpg,2688,1512,3.3642,0.1139,1.7337,5.0166,0.0002,6.8644,3,1
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000020.jpg,2688,1512,3.4031,0.1125,1.7677,3.5376,0.0002,5.4181,1,1
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000021.jpg,2688,1512,3.2368,0.1085,1.7435,4.6473,0.0002,6.4996,2,1
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000022.jpg,2688,1512,3.1852,0.1062,1.7039,4.12,0.0002,5.9304,2,1
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000023.jpg,2688,1512,3.1827,0.1098,1.7125,5.2034,0.0002,7.026,3,1
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000024.jpg,2688,1512,3.2041,0.109,1.7563,3.4927,0.0002,5.3583,1,1
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000025.jpg,2688,1512,3.217,0.1115,1.7517,7.9396,0.0003,9.8031,3,2
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000026.jpg,2688,1512,3.3396,0.1105,1.7822,11.9384,0.0002,13.8315,8,2
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000027.jpg,2688,1512,3.3293,0.1099,1.7532,4.4496,0.0002,6.313,2,1
