File_Name,img_width,img_height,library_loading_time,F1:pre-processing(s),F2:object_detection(s),F3:face_detection(s),F4:face_DB_storage(s),total processing time(s),people_detected,faces_detected
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000072_04488_v/0000001.jpg,1904,1071,3.2182,0.0559,1.6216,0.2923,0.0001,1.9699,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000072_04488_v/0000002.jpg,1904,1071,3.2636,0.0565,1.6504,0.3041,0.0001,2.0112,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000072_04488_v/0000003.jpg,1904,1071,3.2124,0.054,1.6565,0.2899,0.0001,2.0005,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000072_04488_v/0000004.jpg,1904,1071,3.2333,0.0538,1.6596,0.2865,0.0001,2.0,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000072_04488_v/0000005.jpg,1904,1071,3.1992,0.0533,1.73,0.3051,0.0001,2.0885,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000072_04488_v/0000006.jpg,1904,1071,3.1044,0.0534,1.6334,0.3092,0.0001,1.9961,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000072_04488_v/0000007.jpg,1904,1071,3.2956,0.0545,1.687,0.2937,0.0001,2.0354,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000072_04488_v/0000008.jpg,1904,1071,3.3236,0.055,1.6864,0.2954,0.0001,2.0369,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000072_04488_v/0000009.jpg,1904,1071,3.1367,0.0566,1.6066,0.2981,0.0001,1.9614,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000072_04488_v/0000010.jpg,1904,1071,3.1922,0.0544,1.7061,0.3016,0.0001,2.0622,1,0
