File_Name,img_width,img_height,library_loading_time,F1:pre-processing(s),F2:object_detection(s),F3:face_detection(s),F4:face_DB_storage(s),total processing time(s),people_detected,faces_detected
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000001.jpg,1344,756,3.2654,0.0313,1.708,0.4412,0.0001,2.1807,2,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000002.jpg,1344,756,3.287,0.0313,1.6946,0.4171,0.0001,2.1432,2,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000003.jpg,1344,756,3.1472,0.031,1.7069,0.4366,0.0001,2.1746,2,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000004.jpg,1344,756,3.1626,0.0301,1.6131,0.6578,0.0001,2.3012,3,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000005.jpg,1344,756,3.275,0.0306,1.6858,0.4569,0.0001,2.1735,2,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000006.jpg,1344,756,3.2821,0.0313,1.7185,0.666,0.0001,2.4159,3,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000007.jpg,1344,756,3.2029,0.0307,1.6839,0.6913,0.0001,2.406,3,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000008.jpg,1344,756,3.211,0.0324,1.6329,0.656,0.0001,2.3214,3,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000009.jpg,1344,756,3.311,0.0307,1.7318,0.9417,0.0001,2.7043,4,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000010.jpg,1344,756,3.4288,0.0309,1.73,0.9088,0.0001,2.6699,4,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000011.jpg,1344,756,3.4322,0.0308,1.7245,0.9116,0.0001,2.6671,4,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000012.jpg,1344,756,3.2667,0.0309,1.7054,0.6811,0.0001,2.4176,3,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000013.jpg,1344,756,3.3807,0.0333,1.7267,0.9213,0.0001,2.6815,4,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000014.jpg,1344,756,3.3059,0.0313,1.6931,1.1967,0.0001,2.9213,5,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000015.jpg,1344,756,3.3157,0.0315,1.6832,1.1458,0.0001,2.8607,5,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000016.jpg,1344,756,3.1112,0.0283,1.6734,1.3903,0.0001,3.0922,6,0
