File_Name,img_width,img_height,library_loading_time,F1:pre-processing(s),F2:object_detection(s),F3:face_detection(s),F4:face_DB_storage(s),total processing time(s),people_detected,faces_detected
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000363_00001_v/0000001.jpg,1344,756,3.4218,0.0333,1.7601,0.6143,0.0001,2.4079,3,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000363_00001_v/0000002.jpg,1344,756,3.2192,0.0321,1.6892,0.6164,0.0001,2.3379,3,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000363_00001_v/0000003.jpg,1344,756,3.2771,0.033,1.7147,0.423,0.0001,2.1708,2,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000363_00001_v/0000004.jpg,1344,756,3.3395,0.032,1.7,0.6113,0.0001,2.3435,3,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000363_00001_v/0000005.jpg,1344,756,3.2596,0.0322,1.6669,0.2152,0.0001,1.9145,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000363_00001_v/0000006.jpg,1344,756,3.3383,0.0313,1.6448,0.2012,0.0001,1.8775,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000363_00001_v/0000007.jpg,1344,756,3.2905,0.0318,1.668,0.202,0.0001,1.9019,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000363_00001_v/0000008.jpg,1344,756,3.2326,0.0319,1.6829,0.3962,0.0001,2.1111,2,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000363_00001_v/0000009.jpg,1344,756,3.1655,0.0324,1.6737,0.2062,0.0001,1.9125,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000363_00001_v/0000010.jpg,1344,756,3.2283,0.0317,1.6827,0.2077,0.0001,1.9223,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000363_00001_v/0000011.jpg,1344,756,3.2831,0.0309,1.6521,0.0004,0.0001,1.6836,0,0
