File_Name,img_width,img_height,library_loading_time,F1:pre-processing(s),F2:object_detection(s),F3:face_detection(s),F4:face_DB_storage(s),total processing time(s),people_detected,faces_detected
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000001.jpg,2688,1512,3.2536,0.1129,1.8149,0.0005,0.0001,1.9283,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000002.jpg,2688,1512,3.326,0.1222,1.7962,0.8702,0.0001,2.7888,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000003.jpg,2688,1512,3.3225,0.1147,1.7987,9.6149,0.0001,11.5285,3,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000004.jpg,2688,1512,3.2843,0.1181,1.7156,4.4903,0.0001,6.3242,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000005.jpg,2688,1512,3.3714,0.1129,1.7904,0.0005,0.0001,1.9039,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000006.jpg,2688,1512,3.3488,0.1125,1.7249,0.0005,0.0001,1.838,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000007.jpg,2688,1512,3.3076,0.1102,1.799,0.0004,0.0001,1.9098,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000008.jpg,2688,1512,3.3814,0.1113,1.7214,0.0004,0.0001,1.8333,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000009.jpg,2688,1512,3.2824,0.1144,1.7614,0.0005,0.0001,1.8764,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000010.jpg,2688,1512,3.3333,0.1176,1.7635,0.8534,0.0001,2.7347,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000011.jpg,2688,1512,3.2284,0.1181,1.7443,0.0004,0.0001,1.863,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000012.jpg,2688,1512,3.1821,0.1113,1.7988,0.8556,0.0001,2.7658,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000013.jpg,2688,1512,3.27,0.1158,1.8006,0.0004,0.0001,1.917,0,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000014.jpg,2688,1512,3.277,0.1157,1.7257,0.8319,0.0001,2.6734,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000015.jpg,2688,1512,3.3032,0.1181,1.7135,0.8563,0.0001,2.688,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000016.jpg,2688,1512,3.313,0.1112,1.8283,5.2029,0.0001,7.1426,2,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000017.jpg,2688,1512,3.29,0.1116,1.7833,4.6238,0.0001,6.5188,2,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000018.jpg,2688,1512,3.3429,0.1121,1.793,5.1394,0.0002,7.0448,2,1
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000019.jpg,2688,1512,3.3131,0.1069,1.7884,0.8803,0.0001,2.7757,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000020.jpg,2688,1512,3.3017,0.1092,1.8331,4.8043,0.0001,6.7468,2,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000021.jpg,2688,1512,3.2733,0.1199,1.7473,0.8574,0.0001,2.7247,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000022.jpg,2688,1512,3.2668,0.1151,1.796,0.8241,0.0001,2.7354,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000023.jpg,2688,1512,3.2095,0.1142,1.6975,5.6548,0.0001,7.4667,2,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000024.jpg,2688,1512,3.2905,0.111,1.7345,6.441,0.0002,8.2868,3,1
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000025.jpg,2688,1512,3.343,0.1143,1.7786,5.1725,0.0001,7.0656,2,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000026.jpg,2688,1512,3.2521,0.1102,1.7846,3.7475,0.0003,5.6427,1,1
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000027.jpg,2688,1512,3.2341,0.1144,1.7469,3.6665,0.0002,5.5281,1,1
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000028.jpg,2688,1512,3.3247,0.1109,1.8369,3.8341,0.0001,5.782,1,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000150_02310_v/0000029.jpg,2688,1512,3.1859,0.1115,1.6999,4.5024,0.0003,6.3142,2,1
