File_Name,img_width,img_height,library_loading_time,F1:pre-processing(s),F2:object_detection(s),F3:face_detection(s),F4:face_DB_storage(s),total processing time(s),people_detected,faces_detected
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000031.jpg,1344,756,3.2905,0.0293,1.6895,1.7099,0.0003,3.429,8,2
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000032.jpg,1344,756,3.3484,0.0284,1.7379,1.6931,0.0003,3.4597,8,2
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000033.jpg,1344,756,3.3846,0.0293,1.6786,1.9595,0.0001,3.6675,9,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000034.jpg,1344,756,3.2955,0.0287,1.6489,2.0873,0.0001,3.7651,10,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000035.jpg,1344,756,3.2333,0.0283,1.6872,2.2918,0.0001,4.0074,11,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000036.jpg,1344,756,3.1105,0.0286,1.6713,2.1201,0.0001,3.8201,10,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000037.jpg,1344,756,3.1503,0.0286,1.6631,2.297,0.0001,3.9888,11,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000038.jpg,1344,756,3.2041,0.0284,1.6887,1.6704,0.0001,3.3877,8,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000039.jpg,1344,756,3.271,0.0291,1.7113,1.2901,0.0001,3.0307,6,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000040.jpg,1344,756,3.2818,0.0289,1.712,1.2676,0.0001,3.0087,6,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000041.jpg,1344,756,3.2545,0.0295,1.6782,1.266,0.0001,2.9739,6,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000042.jpg,1344,756,3.4185,0.0292,1.6811,1.201,0.0001,2.9115,6,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000043.jpg,1344,756,3.1959,0.027,1.6847,1.4746,0.0001,3.1865,7,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000044.jpg,1344,756,3.2591,0.0292,1.6528,1.0211,0.0001,2.7032,5,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000045.jpg,1344,756,3.2161,0.0268,1.6997,1.2595,0.0001,2.9863,6,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000046.jpg,1344,756,3.2394,0.0286,1.737,0.8298,0.0001,2.5955,4,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000047.jpg,1344,756,3.2279,0.0288,1.6588,0.8464,0.0001,2.5341,4,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000048.jpg,1344,756,3.208,0.0298,1.7758,1.023,0.0001,2.8287,5,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000049.jpg,1344,756,3.3555,0.0277,1.6567,1.0013,0.0001,2.6858,5,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000050.jpg,1344,756,3.1545,0.0279,1.6567,0.8312,0.0001,2.516,4,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000051.jpg,1344,756,3.3167,0.0282,1.6676,1.2382,0.0001,2.9342,6,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000052.jpg,1344,756,3.129,0.0288,1.6674,1.2332,0.0001,2.9296,6,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000053.jpg,1344,756,3.1923,0.0282,1.6827,1.2333,0.0001,2.9442,6,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000054.jpg,1344,756,3.2585,0.0287,1.6745,1.4237,0.0001,3.127,7,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000055.jpg,1344,756,3.247,0.0295,1.6644,1.4566,0.0001,3.1506,7,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000056.jpg,1344,756,3.2272,0.0281,1.5857,1.9035,0.0001,3.5175,9,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000057.jpg,1344,756,3.213,0.0296,1.5987,1.6631,0.0001,3.2916,8,0
/usr/local/Face_Recognition_Files/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000058.jpg,1344,756,3.1872,0.0281,1.6615,1.2418,0.0001,2.9315,6,0
