File_Name,img_width,img_height,library_loading_time,F1:pre-processing(s),F2:object_detection(s),F3:face_detection(s),F4:face_DB_storage(s),total processing time(s),people_detected,faces_detected
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000363_00001_v/0000041.jpg,1344,756,3.363,0.0341,1.6768,0.3994,0.0552,2.1655,2,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000363_00001_v/0000042.jpg,1344,756,3.356,0.0324,1.7674,0.2114,0.0584,2.0698,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000363_00001_v/0000043.jpg,1344,756,3.1751,0.0319,1.7385,0.2089,0.0595,2.0388,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000363_00001_v/0000044.jpg,1344,756,3.3938,0.0337,1.7706,0.2048,0.055,2.0643,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000363_00001_v/0000045.jpg,1344,756,3.4053,0.0352,1.7057,0.0004,0.0549,1.7963,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000363_00001_v/0000046.jpg,1344,756,3.1849,0.0319,1.6973,0.0004,0.0591,1.7887,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000363_00001_v/0000047.jpg,1344,756,3.2082,0.0367,1.8577,0.0005,0.0536,1.9486,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000363_00001_v/0000048.jpg,1344,756,3.2956,0.0313,1.8431,0.2154,0.0581,2.1479,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000363_00001_v/0000049.jpg,1344,756,3.3912,0.0319,1.6475,0.2016,0.0546,1.9357,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000363_00001_v/0000050.jpg,1344,756,3.2989,0.0344,1.8568,0.0004,0.0562,1.9479,0,0
