File_Name,img_width,img_height,library_loading_time,F1:pre-processing(s),F2:object_detection(s),F3:face_detection(s),F4:face_DB_storage(s),total processing time(s),people_detected,faces_detected
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000072_06432_v/0000001.jpg,1904,1071,3.2318,0.0533,1.6438,0.0004,0.1001,1.7978,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000072_06432_v/0000002.jpg,1904,1071,3.2471,0.0545,1.6554,0.8515,0.0961,2.6575,3,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000072_06432_v/0000003.jpg,1904,1071,3.2392,0.0534,1.6893,0.8764,0.1019,2.7211,3,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000072_06432_v/0000004.jpg,1904,1071,3.3209,0.0533,1.618,0.8438,0.0988,2.614,3,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000072_06432_v/0000005.jpg,1904,1071,3.2575,0.0577,1.676,0.0004,0.1072,1.8414,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000072_06432_v/0000006.jpg,1904,1071,3.2994,0.0563,1.6609,0.2849,0.0962,2.0984,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000072_06432_v/0000007.jpg,1904,1071,3.3596,0.053,1.6676,0.5725,0.0989,2.3921,2,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000072_06432_v/0000008.jpg,1904,1071,3.4412,0.0569,1.73,0.6037,0.1028,2.4935,2,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000072_06432_v/0000009.jpg,1904,1071,3.3027,0.0531,1.6961,0.5597,0.0972,2.4061,2,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000072_06432_v/0000010.jpg,1904,1071,3.2178,0.0534,1.668,0.2722,0.0968,2.0904,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000072_06432_v/0000011.jpg,1904,1071,3.2024,0.0526,1.7512,0.2673,0.0997,2.1709,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000072_06432_v/0000012.jpg,1904,1071,3.1748,0.0539,1.7252,0.0004,0.1008,1.8804,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000072_06432_v/0000013.jpg,1904,1071,3.1536,0.0539,1.6682,0.2688,0.0978,2.0887,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000072_06432_v/0000014.jpg,1904,1071,3.27,0.0549,1.6477,0.0004,0.1002,1.8033,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000072_06432_v/0000015.jpg,1904,1071,3.3619,0.0545,1.6558,0.0004,0.0991,1.8099,0,0
