File_Name,img_width,img_height,library_loading_time,F1:pre-processing(s),F2:object_detection(s),F3:face_detection(s),F4:face_DB_storage(s),total processing time(s),people_detected,faces_detected
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000001.jpg,1344,756,3.2806,0.0329,1.6675,0.3833,0.051,2.1347,2,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000002.jpg,1344,756,3.294,0.0303,1.6343,0.3773,0.0508,2.0928,2,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000003.jpg,1344,756,3.3534,0.0335,1.6199,0.3902,0.0512,2.0949,2,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000004.jpg,1344,756,3.2407,0.0334,1.7018,0.5794,0.0534,2.368,3,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000005.jpg,1344,756,3.1957,0.0298,1.6473,0.3907,0.051,2.1188,2,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000006.jpg,1344,756,3.3466,0.0352,1.7423,0.5795,0.0519,2.409,3,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000007.jpg,1344,756,3.2499,0.0331,1.6512,0.5929,0.0505,2.3278,3,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000008.jpg,1344,756,3.1746,0.0341,1.6728,0.5864,0.0521,2.3455,3,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000009.jpg,1344,756,3.2013,0.0312,1.6393,0.7793,0.0506,2.5005,4,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000010.jpg,1344,756,3.2302,0.0339,1.6594,0.7799,0.0503,2.5235,4,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000011.jpg,1344,756,3.2028,0.031,1.7014,0.855,0.0563,2.6438,4,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000012.jpg,1344,756,3.2135,0.0309,1.7003,0.5979,0.0528,2.3819,3,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_00000_v/0000013.jpg,1344,756,3.274,0.0298,1.6015,0.7916,0.0528,2.4758,4,0
