File_Name,img_width,img_height,library_loading_time,F1:pre-processing(s),F2:object_detection(s),F3:face_detection(s),F4:face_DB_storage(s),total processing time(s),people_detected,faces_detected
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000013_01073_v/0000001.jpg,1344,756,3.206,0.0309,1.7369,1.2559,0.0437,3.0675,6,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000001.jpg,1344,756,3.2403,0.0322,1.6863,2.12,0.0538,3.8924,5,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000002.jpg,1344,756,3.2263,0.0321,1.7075,1.9129,0.0548,3.7074,4,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000003.jpg,1344,756,3.3258,0.0322,1.7079,0.8549,0.0537,2.6488,4,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000004.jpg,1344,756,3.2941,0.033,1.7544,2.0829,0.0518,3.9221,5,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000005.jpg,1344,756,3.3569,0.0309,1.6785,0.865,0.0509,2.6254,4,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000006.jpg,1344,756,3.2789,0.0325,1.6611,0.8215,0.053,2.568,4,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000007.jpg,1344,756,3.2804,0.0307,1.6381,1.5112,0.0498,3.23,4,1
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000008.jpg,1344,756,3.1178,0.0303,1.7076,0.0004,0.0502,1.7886,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000009.jpg,1344,756,3.2028,0.0312,1.6715,0.4006,0.0503,2.1537,2,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000010.jpg,1344,756,3.2025,0.0317,1.6774,0.0004,0.0529,1.7625,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000011.jpg,1344,756,3.1013,0.0303,1.6575,1.1351,0.0525,2.8756,3,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000012.jpg,1344,756,3.2565,0.0324,1.6548,0.0004,0.051,1.7386,0,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000013.jpg,1344,756,3.3355,0.0321,1.7092,0.7927,0.0534,2.5875,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000014.jpg,1344,756,3.223,0.0316,1.6869,1.3736,0.0547,3.1468,4,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000015.jpg,1344,756,3.1068,0.0321,1.6607,0.6273,0.0538,2.3739,3,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000016.jpg,1344,756,3.2353,0.0302,1.7257,1.3132,0.0553,3.1245,4,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000017.jpg,1344,756,3.1973,0.032,1.6374,1.2438,0.0536,2.9669,4,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000018.jpg,1344,756,3.2466,0.0314,1.6771,1.4662,0.0506,3.2253,5,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000019.jpg,1344,756,3.2298,0.0303,1.6749,0.5953,0.0493,2.35,3,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000020.jpg,1344,756,3.1686,0.0314,1.6211,1.6188,0.0551,3.3264,5,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000021.jpg,1344,756,3.2077,0.0309,1.7248,0.7954,0.0526,2.6037,4,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000022.jpg,1344,756,3.2467,0.0316,1.6944,1.5341,0.053,3.313,4,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000023.jpg,1344,756,3.2599,0.0309,1.6665,0.6178,0.052,2.3672,3,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000024.jpg,1344,756,3.2795,0.0321,1.6866,2.0314,0.0502,3.8002,4,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000025.jpg,1344,756,3.163,0.0304,1.7093,0.1995,0.0498,1.989,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000026.jpg,1344,756,3.2291,0.0303,1.6825,0.6358,0.0532,2.4018,3,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000027.jpg,1344,756,3.2937,0.0307,1.6587,0.2223,0.0499,1.9617,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000028.jpg,1344,756,3.4378,0.0319,1.7075,0.6083,0.0499,2.3977,3,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000029.jpg,1344,756,3.1151,0.0305,1.6572,0.6137,0.0503,2.3518,3,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000030.jpg,1344,756,3.2508,0.0341,1.6076,0.8148,0.0491,2.5056,4,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000031.jpg,1344,756,3.205,0.0301,1.6457,0.5986,0.0491,2.3236,3,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000032.jpg,1344,756,3.2887,0.0325,1.6145,0.4014,0.0518,2.1002,2,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000033.jpg,1344,756,3.2617,0.0336,1.6624,1.083,0.048,2.827,3,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000034.jpg,1344,756,3.322,0.0327,1.7147,1.4449,0.0497,3.2421,4,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000035.jpg,1344,756,3.2399,0.0301,1.7513,1.3348,0.0514,3.1677,4,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000036.jpg,1344,756,3.2288,0.0308,1.6979,1.2339,0.0499,3.0126,3,1
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000037.jpg,1344,756,3.2472,0.0298,1.6609,1.5101,0.0501,3.251,5,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000038.jpg,1344,756,3.3017,0.034,1.677,1.3432,0.0536,3.1079,4,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000039.jpg,1344,756,3.2156,0.0298,1.6888,1.1377,0.0536,2.9099,3,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000040.jpg,1344,756,3.3835,0.0389,1.6548,1.5422,0.0504,3.2864,5,1
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000041.jpg,1344,756,3.3467,0.0348,1.6184,1.5378,0.0499,3.241,5,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000042.jpg,1344,756,3.2826,0.0303,1.7242,1.4932,0.0504,3.2982,5,1
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000043.jpg,1344,756,3.2677,0.0315,1.7838,1.4677,0.0505,3.3335,4,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000044.jpg,1344,756,3.2904,0.0304,1.6679,1.4445,0.0491,3.192,5,1
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000045.jpg,1344,756,3.2181,0.03,1.5929,1.5272,0.0488,3.199,5,1
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000046.jpg,1344,756,3.1707,0.0302,1.6451,1.5726,0.0496,3.2975,5,1
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000047.jpg,1344,756,3.2555,0.03,1.6216,0.8157,0.0507,2.518,4,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000048.jpg,1344,756,3.2879,0.0334,1.838,1.7405,0.0548,3.6668,5,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000049.jpg,1344,756,3.3656,0.033,1.7872,1.3442,0.0548,3.2192,6,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000084_00000_v/0000050.jpg,1344,756,3.1198,0.031,1.727,0.4141,0.048,2.2203,2,0
