File_Name,img_width,img_height,library_loading_time,F1:pre-processing(s),F2:object_detection(s),F3:face_detection(s),F4:face_DB_storage(s),total processing time(s),people_detected,faces_detected
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000001.jpg,2688,1512,3.2769,0.1071,1.6135,5.1741,0.2334,7.1281,4,1
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000002.jpg,2688,1512,3.2213,0.1316,1.6786,3.5735,0.2147,5.5985,1,1
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000003.jpg,2688,1512,3.2947,0.1147,1.6764,3.5262,0.2233,5.5407,1,1
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000004.jpg,2688,1512,3.2688,0.1089,1.6888,3.6078,0.2086,5.6142,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000005.jpg,2688,1512,3.2329,0.1192,1.6599,4.1256,0.219,6.1239,2,1
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000006.jpg,2688,1512,3.2988,0.1086,1.6072,5.0219,0.2164,6.9542,3,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000007.jpg,2688,1512,3.3314,0.1117,1.6185,4.8851,0.2203,6.8358,1,1
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000008.jpg,2688,1512,3.3144,0.1136,1.6985,4.5402,0.2142,6.5666,1,0
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000009.jpg,2688,1512,3.1932,0.1162,1.6881,4.7227,0.2081,6.7351,2,1
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000010.jpg,2688,1512,3.0775,0.1152,1.6686,4.9631,0.2114,6.9584,3,1
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000011.jpg,2688,1512,3.1703,0.1122,1.651,3.6738,0.2081,5.6451,1,1
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000012.jpg,2688,1512,3.1259,0.1154,1.6587,4.1897,0.2097,6.1736,1,1
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000013.jpg,2688,1512,3.2593,0.1283,1.6787,4.0651,0.2125,6.0848,1,1
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000014.jpg,2688,1512,3.1595,0.1118,1.6632,4.162,0.2155,6.1527,1,1
/usr/local/Face_Recognition_Files/VisDrone2019-VID-train/sequences/uav0000143_02250_v/0000015.jpg,2688,1512,3.1978,0.1124,1.67,4.7279,0.2347,6.745,2,1
